trial_id,fold_num,fold_name,test_location,best_epoch,best_tau,acc_050,prec_050,sens_050,spec_050,f1_050,event_sens_050,acc_tau,prec_tau,sens_tau,spec_tau,f1_tau
4,1,Fold 1,Coffee_room_01,47,0.55,0.9063745019920318,0.8654970760233918,0.8604651162790697,0.9303030303030303,0.8629737609329445,97.87234042553192,0.9083665338645418,0.8705882352941177,0.8604651162790697,0.9333333333333333,0.8654970760233918
4,2,Fold 2,Coffee_room_02,14,0.35000000000000003,0.9414634146341463,0.7346938775510204,0.7659574468085106,0.9641873278236914,0.7499999999999999,91.66666666666666,0.9439024390243902,0.7142857142857143,0.851063829787234,0.9559228650137741,0.7766990291262136
4,3,Fold 3,Home_01,12,0.7500000000000001,0.7907949790794979,0.7857142857142857,0.6111111111111112,0.8993288590604027,0.6875000000000001,86.20689655172413,0.7949790794979079,0.8360655737704918,0.5666666666666667,0.9328859060402684,0.6754966887417219
4,4,Fold 4,Home_02,26,0.8500000000000001,0.9102040816326531,0.5,0.4090909090909091,0.9596412556053812,0.45,42.857142857142854,0.9183673469387755,0.625,0.22727272727272727,0.9865470852017937,0.3333333333333333
